,policy_id,incident_hour,num_claims_past_year,num_vehicles_involved,injury_claim,collision_type_front,customer_education,authorities_contacted_ambulance,num_witnesses,incident_month,driver_relationship_child,policy_state_or,authorities_contacted_fire,incident_severity,incident_type_breakin,customer_gender_male,policy_liability,num_insurers_past_5_years,incident_type_theft,policy_state_az,police_report_available,policy_deductable,collision_type_rear,collision_type_side,fraud,driver_relationship_self,incident_type_collision,authorities_contacted_police,num_injuries,incident_dow,policy_state_id,policy_state_wa,customer_age,vehicle_claim,driver_relationship_spouse,policy_annual_premium,collision_type_na,driver_relationship_other,authorities_contacted_none,auto_year,customer_gender_female,total_claim_amount,driver_relationship_na,policy_state_ca,policy_state_nv,incident_day,months_as_customer
4680,827,2,0,1,0.0,0,1,0,0,11,0,0,0,1,0,1,2,2,1,0,0,750,0,0,0,0,0,1,0,3,0,1,30,23500.0,0,3000,1,0,0,2020,0,23500.0,1,0,0,28,19
4681,4101,14,0,2,12500.0,0,3,0,0,10,0,0,0,2,0,1,0,1,0,0,0,750,1,0,0,1,1,1,1,6,0,0,60,33000.0,0,2750,0,0,0,2016,0,45500.0,0,1,0,20,229
4682,2727,7,0,2,500.0,0,4,0,1,12,0,0,0,1,0,0,3,2,0,0,0,750,0,1,0,0,1,1,1,3,0,0,58,12000.0,1,2700,0,0,0,2019,1,12500.0,0,1,0,5,48
4683,4378,19,0,1,0.0,1,4,0,0,12,0,0,0,0,0,1,1,1,0,0,0,750,0,0,0,1,1,0,0,1,0,1,27,15000.0,0,2750,0,0,1,2020,0,15000.0,0,0,0,31,28
4684,1238,12,0,1,0.0,0,2,0,1,11,0,0,0,0,1,1,2,1,0,0,0,750,0,0,0,0,0,1,0,1,0,0,52,8000.0,0,3000,1,0,0,2019,0,8000.0,1,0,1,12,209
4685,2953,8,0,1,0.0,0,4,0,0,9,0,0,0,0,1,0,0,1,0,0,0,750,0,0,0,0,0,0,0,3,0,0,42,11500.0,0,3000,1,0,1,2018,1,11500.0,1,1,0,5,129
4686,1406,7,0,2,0.0,0,1,0,0,10,0,0,0,0,0,1,2,2,0,0,0,750,1,0,0,1,1,0,0,3,0,0,38,1000.0,0,3000,0,0,1,2014,0,1000.0,0,1,0,10,54
4687,4984,6,0,2,30000.0,1,1,0,0,5,0,0,0,2,0,1,0,1,0,1,0,750,0,0,0,1,1,1,2,4,0,0,24,37000.0,0,2700,0,0,0,2015,0,67000.0,0,0,0,3,7
4688,3350,14,0,4,0.0,1,2,0,1,11,0,0,0,1,0,0,0,1,0,0,1,750,0,0,0,1,1,1,0,2,0,0,52,17000.0,0,3000,0,0,0,2015,1,17000.0,0,1,0,13,126
4689,186,12,0,3,7000.0,1,1,0,0,5,0,0,0,2,0,0,1,1,0,0,1,750,0,0,0,1,1,1,1,3,0,0,63,8500.0,0,2400,0,0,0,2005,1,15500.0,0,1,0,30,114
4690,325,15,0,3,7500.0,0,2,0,3,7,0,0,0,2,0,1,3,1,0,0,1,750,0,1,0,1,1,1,1,2,0,0,29,27000.0,0,2600,0,0,0,2012,0,34500.0,0,1,0,3,113
4691,348,17,1,2,8000.0,0,3,0,0,2,0,0,0,1,0,1,1,1,0,0,1,750,0,1,0,1,1,1,1,0,0,0,42,24000.0,0,3000,0,0,0,2017,0,32000.0,0,0,1,18,107
4692,3656,11,0,3,25000.0,1,1,0,2,11,0,0,0,2,0,1,1,1,0,0,1,750,0,0,0,1,1,1,1,1,0,1,36,23000.0,0,3000,0,0,0,2015,0,48000.0,0,0,0,12,122
4693,3675,6,0,2,0.0,1,1,0,1,7,0,0,0,2,0,1,3,1,0,0,1,750,0,0,0,1,1,1,0,0,0,0,53,41500.0,0,3000,0,0,0,2017,0,41500.0,0,1,0,8,69
4694,529,16,0,2,0.0,1,2,0,1,4,0,0,0,0,0,0,0,1,0,0,0,750,0,0,0,1,1,0,0,5,0,0,47,11000.0,0,3000,0,0,1,2017,1,11000.0,0,1,0,6,92
4695,2425,16,0,2,0.0,1,3,0,0,7,0,0,0,1,0,1,1,1,0,0,0,750,0,0,0,0,1,1,0,4,0,1,38,15500.0,1,3000,0,0,0,2016,0,15500.0,0,0,0,26,153
4696,916,22,0,3,15000.0,0,2,0,0,10,0,0,0,2,0,1,0,1,0,0,1,750,0,1,0,0,1,1,1,5,0,0,46,22000.0,1,2850,0,0,0,2013,0,37000.0,0,1,0,12,128
4697,1098,13,0,2,0.0,1,2,0,0,10,0,0,0,1,0,0,1,1,0,0,0,750,0,0,0,1,1,1,0,2,0,0,42,19500.0,0,2900,0,0,0,2019,1,19500.0,0,1,0,23,36
4698,2900,6,1,2,0.0,0,3,0,1,2,0,0,0,0,0,1,0,1,0,0,0,750,1,0,0,1,1,0,0,4,0,0,47,16500.0,0,3000,0,0,1,2016,0,16500.0,0,1,0,1,159
4699,1281,0,1,2,7000.0,1,1,0,0,3,0,0,0,1,0,0,3,1,0,0,0,750,0,0,0,1,1,1,2,0,0,0,46,17500.0,0,3000,0,0,0,2018,1,24500.0,0,1,0,11,110
4700,4895,10,0,2,0.0,1,1,0,1,4,1,0,0,0,0,1,0,1,0,0,0,750,0,0,0,0,1,0,0,3,0,0,38,4500.0,0,2550,0,0,1,2007,0,4500.0,0,1,0,11,92
4701,4896,14,0,1,0.0,0,3,0,0,8,0,0,0,0,1,1,2,1,0,0,0,750,0,0,0,0,0,1,0,1,0,0,57,13000.0,0,2800,1,0,0,2017,0,13000.0,1,1,0,13,36
4702,3338,5,0,3,10000.0,0,1,0,1,4,0,0,0,2,0,1,0,1,0,0,1,750,1,0,0,1,1,1,4,4,0,0,53,39000.0,0,3000,0,0,0,2020,0,49000.0,0,1,0,26,64
4703,1898,2,0,3,0.0,0,3,0,0,5,0,0,0,0,0,1,0,1,0,0,1,750,0,1,0,1,1,1,0,6,0,0,72,1000.0,0,3000,0,0,0,2010,0,1000.0,0,1,0,5,146
4704,2146,5,0,3,30000.0,1,3,0,1,11,0,0,0,1,0,0,2,3,0,0,1,750,0,0,0,1,1,1,1,2,0,1,41,16000.0,0,3000,0,0,0,2013,1,46000.0,0,0,0,6,46
4705,3817,16,0,3,0.0,0,4,0,3,11,0,0,0,0,0,1,1,2,0,0,1,750,1,0,0,1,1,1,0,0,0,1,40,12500.0,0,3000,0,0,0,2009,0,12500.0,0,0,0,25,39
4706,3846,11,0,3,0.0,0,3,0,2,11,0,0,0,2,0,1,2,3,0,0,1,750,1,0,0,1,1,1,0,5,0,0,31,26500.0,0,3000,0,0,0,2016,0,26500.0,0,1,0,23,10
4707,2316,17,0,3,0.0,1,3,0,0,8,0,0,0,1,0,1,3,1,0,0,1,750,0,0,0,1,1,1,0,3,0,1,37,14500.0,0,2950,0,0,0,2018,0,14500.0,0,0,0,22,98
4708,3989,20,0,2,0.0,1,1,0,1,2,0,0,0,1,0,1,1,1,0,0,1,750,0,0,0,1,1,1,0,4,0,0,47,20500.0,0,2550,0,0,0,2015,0,20500.0,0,0,1,8,99
4709,2387,0,0,2,9000.0,0,3,0,1,3,0,0,0,2,0,0,0,1,0,1,0,750,0,1,0,0,1,1,1,0,0,0,35,24000.0,1,3000,0,0,0,2015,1,33000.0,0,0,0,4,81
4710,2428,12,0,1,0.0,0,4,0,0,8,0,0,0,0,1,0,0,1,0,0,0,750,0,0,0,0,0,1,0,3,0,0,74,9500.0,0,3000,1,0,0,2010,1,9500.0,1,1,0,8,267
4711,4268,9,0,1,0.0,0,1,0,0,5,0,0,0,1,0,1,2,2,1,0,1,750,0,0,0,0,0,1,0,2,0,0,19,9500.0,0,3000,1,0,0,2017,0,9500.0,1,1,0,29,15
4712,4314,10,0,3,5000.0,1,4,0,0,12,0,0,0,2,0,1,0,1,0,0,1,750,0,0,0,0,1,1,1,3,0,0,74,36000.0,0,3000,0,1,0,2019,0,41000.0,0,1,0,12,115
4713,2811,6,0,1,0.0,0,0,0,0,2,1,0,0,0,0,1,3,1,0,0,0,750,0,1,0,0,1,0,0,4,0,0,51,14500.0,0,3000,0,0,1,2018,0,14500.0,0,0,1,22,72
4714,2937,6,0,1,0.0,0,1,0,0,11,0,0,0,0,1,1,1,1,0,0,0,750,0,0,0,0,0,1,0,3,0,0,36,8000.0,0,2950,1,0,0,2015,0,8000.0,1,1,0,28,73
4715,4544,14,2,3,0.0,0,2,0,3,10,0,0,0,2,0,1,1,1,0,0,1,750,1,0,0,1,1,1,0,4,0,0,39,31000.0,0,3000,0,0,0,2015,0,31000.0,0,1,0,4,145
4716,4641,10,0,3,6500.0,0,4,0,0,1,0,0,0,2,0,1,1,1,0,0,1,750,1,0,0,1,1,1,1,0,0,0,44,37500.0,0,3000,0,0,0,2020,0,44000.0,0,0,1,21,94
4717,1512,5,0,1,0.0,0,3,0,0,4,0,0,0,0,1,1,1,1,0,0,0,750,0,0,0,0,0,1,0,5,0,0,43,8500.0,0,2600,1,0,0,2016,0,8500.0,1,1,0,20,174
4718,1679,3,0,2,0.0,1,3,0,0,8,0,0,0,0,0,1,1,1,0,0,0,750,0,0,0,1,1,0,0,3,0,0,66,7500.0,0,3000,0,0,1,2020,0,7500.0,0,0,1,29,357
4719,1708,9,1,3,5500.0,0,1,0,2,11,0,0,0,2,0,0,1,1,0,0,1,750,0,1,0,0,1,1,3,4,0,0,28,42000.0,1,3000,0,0,0,2018,1,47500.0,0,1,0,15,35
4720,2021,4,0,1,0.0,0,3,0,1,5,0,0,0,1,0,0,0,4,0,0,0,750,1,0,0,1,1,1,0,2,0,0,47,16000.0,0,2800,0,0,0,2017,1,16000.0,0,1,0,8,31
4721,2059,21,0,1,0.0,0,3,0,0,9,0,0,0,1,0,0,1,1,1,1,0,750,0,0,0,0,0,1,0,4,0,0,49,11000.0,0,3000,1,0,0,2020,1,11000.0,1,0,0,6,70
4722,947,18,0,2,4500.0,0,3,0,1,10,0,0,0,2,0,1,0,2,0,0,1,750,0,1,0,1,1,1,2,1,0,0,32,35500.0,0,3000,0,0,0,2016,0,40000.0,0,1,0,8,5
4723,1064,13,0,2,10000.0,1,1,0,1,7,0,0,0,1,0,0,1,1,0,0,1,750,0,0,0,1,1,1,2,4,0,0,69,15000.0,0,2500,0,0,0,2019,1,25000.0,0,1,0,26,49
4724,4498,7,1,2,0.0,0,1,0,2,4,0,0,0,0,0,1,2,2,0,0,0,750,1,0,0,1,1,0,0,2,0,0,46,13000.0,0,3000,0,0,1,2018,0,13000.0,0,1,0,10,58
4725,1348,5,0,3,0.0,1,3,0,2,10,0,0,0,1,0,0,2,1,0,0,1,750,0,0,0,1,1,1,0,5,0,0,37,19500.0,0,3000,0,0,0,2020,1,19500.0,0,1,0,5,163
4726,3024,18,0,3,15000.0,1,1,0,1,3,0,0,0,2,0,0,0,4,0,0,1,750,0,0,0,0,1,1,1,0,0,0,18,23500.0,1,3000,0,0,0,2013,1,38500.0,0,1,0,18,6
4727,3195,5,1,2,0.0,0,4,0,0,9,0,0,0,0,0,1,2,2,0,0,0,750,0,1,1,0,1,0,0,0,0,0,50,13000.0,1,3000,0,0,1,2020,0,13000.0,0,1,0,2,39
4728,4853,18,0,3,23000.0,0,1,0,0,9,0,0,0,1,0,1,1,1,0,0,1,750,0,1,0,1,1,1,1,0,0,1,53,4000.0,0,3000,0,0,0,2008,0,27000.0,0,0,0,30,127
4729,4941,17,0,1,0.0,0,3,0,0,7,0,0,0,1,0,1,1,1,1,0,0,750,0,0,0,0,0,1,0,0,0,0,68,14500.0,0,2450,1,0,0,2014,0,14500.0,1,1,0,29,61
4730,385,16,0,2,0.0,0,3,0,0,9,0,0,0,0,0,1,0,1,0,0,0,750,0,1,0,1,1,0,0,2,0,0,57,14500.0,0,3000,0,0,1,2018,0,14500.0,0,1,0,11,183
4731,583,11,0,2,0.0,1,3,0,0,4,0,0,0,0,0,1,1,1,0,0,0,750,0,0,0,1,1,0,0,3,0,0,34,13500.0,0,3000,0,0,1,2019,0,13500.0,0,1,0,18,94
4732,4019,5,0,2,0.0,1,3,0,1,7,0,0,0,0,0,1,1,2,0,0,0,750,0,0,0,1,1,0,0,1,0,0,23,11000.0,0,3000,0,0,1,2011,0,11000.0,0,1,0,9,50
4733,2658,17,0,2,0.0,0,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,750,0,1,0,0,1,0,0,1,0,0,49,10000.0,1,3000,0,0,1,2018,0,10000.0,0,1,0,22,166
4734,1023,20,0,2,0.0,0,0,0,3,2,0,0,0,1,0,1,0,1,0,0,0,750,1,0,0,1,1,1,0,4,0,0,46,13000.0,0,3000,0,0,0,2014,0,13000.0,0,1,0,1,42
4735,4861,13,0,1,0.0,0,2,0,0,7,0,0,0,0,1,0,0,1,0,0,0,750,0,0,0,0,0,1,0,6,0,0,39,16000.0,0,3000,1,0,0,2014,1,16000.0,1,1,0,28,63
4736,3294,16,0,4,0.0,0,3,0,2,10,0,0,0,2,0,1,2,2,0,0,1,750,0,1,0,1,1,1,0,1,0,0,47,30500.0,0,2750,0,0,0,2016,0,30500.0,0,1,0,29,50
4737,4996,11,0,2,0.0,0,2,0,0,5,0,0,0,1,0,1,2,1,0,0,0,750,0,1,0,1,1,1,0,1,0,1,64,12000.0,0,2450,0,0,0,2015,0,12000.0,0,0,0,14,323
4738,3604,3,0,1,0.0,0,3,0,0,2,0,0,0,0,1,1,0,1,0,0,0,750,0,0,0,0,0,1,0,3,0,0,48,10500.0,0,2750,1,0,0,2016,0,10500.0,1,1,0,28,112
4739,2070,9,0,3,15000.0,0,3,0,3,3,0,0,0,1,0,1,0,1,0,0,1,750,1,0,0,0,1,1,1,1,0,0,66,11500.0,1,2650,0,0,0,2018,0,26500.0,0,1,0,19,253
4740,3723,13,0,3,19000.0,0,2,0,0,10,0,0,0,2,0,1,1,1,0,1,1,750,0,1,0,1,1,1,4,2,0,0,33,16500.0,0,3000,0,0,0,2008,0,35500.0,0,0,0,9,98
4741,458,9,0,4,500.0,1,3,0,2,1,0,0,0,2,0,1,3,2,0,0,1,750,0,0,0,0,1,1,4,5,0,0,20,36000.0,1,3000,0,0,0,2013,0,36500.0,0,1,0,26,23
4742,815,7,0,2,11500.0,1,1,0,1,7,0,0,0,1,0,0,0,1,0,0,0,750,0,0,0,1,1,1,1,6,0,0,42,22500.0,0,3000,0,0,0,2019,1,34000.0,0,1,0,7,152
4743,4085,13,0,2,0.0,0,1,0,0,11,0,0,1,2,0,1,1,1,0,0,0,750,0,1,0,1,1,0,0,3,0,1,59,30500.0,0,2550,0,0,0,2016,0,30500.0,0,0,0,28,94
4744,4092,10,0,1,0.0,0,1,0,1,5,0,0,0,1,0,1,1,1,1,0,0,750,0,0,0,0,0,1,0,1,0,1,57,13500.0,0,3000,1,0,0,2016,0,13500.0,1,0,0,21,133
4745,4296,13,0,1,0.0,0,4,0,0,5,0,0,0,0,1,0,0,2,0,0,0,750,0,0,0,0,0,1,0,3,0,0,41,5500.0,0,3000,1,0,0,2010,1,5500.0,1,1,0,23,56
4746,1240,6,0,2,45000.0,0,3,0,1,12,1,0,0,2,0,1,3,1,0,0,0,750,0,1,1,0,1,1,1,2,0,0,57,41500.0,0,3000,0,0,0,2017,0,86500.0,0,1,0,25,165
4747,4574,12,0,2,0.0,0,3,0,1,2,0,0,0,1,0,1,1,1,0,1,1,750,1,0,0,1,1,1,0,2,0,0,44,23000.0,0,2750,0,0,0,2020,0,23000.0,0,0,0,6,202
4748,4628,11,0,3,25000.0,0,3,0,2,4,0,0,0,2,0,0,2,1,0,0,1,750,1,0,0,1,1,1,1,3,0,0,35,29000.0,0,3000,0,0,0,2018,1,54000.0,0,0,1,11,60
4749,3143,9,0,1,0.0,1,2,0,0,6,0,1,0,0,0,1,2,1,0,0,0,750,0,0,0,1,1,0,0,1,0,0,68,12500.0,0,3000,0,0,1,2018,0,12500.0,0,0,0,11,86
4750,128,9,0,1,0.0,1,3,0,0,3,0,0,0,0,0,1,0,1,0,0,0,750,0,0,0,1,1,0,0,1,0,0,54,7000.0,0,3000,0,0,1,2014,0,7000.0,0,1,0,19,153
4751,1943,8,0,4,0.0,1,3,0,2,4,0,0,0,2,0,1,0,3,0,0,1,750,0,0,0,1,1,1,0,1,0,0,30,27500.0,0,2950,0,0,0,2014,0,27500.0,0,1,0,30,4
4752,346,9,0,3,7500.0,0,3,0,0,12,0,0,0,2,0,0,2,4,0,0,1,750,0,1,0,1,1,1,1,4,1,0,35,28500.0,0,2700,0,0,0,2017,1,36000.0,0,0,0,6,31
4753,3753,14,0,2,23000.0,0,1,0,0,10,0,0,0,1,0,0,2,1,0,1,1,750,0,1,0,0,1,1,1,2,0,0,27,8500.0,1,3000,0,0,0,2014,1,31500.0,0,0,0,16,74
4754,3766,7,0,2,12500.0,0,4,0,0,8,0,0,0,2,0,0,0,1,0,0,0,750,0,1,0,1,1,1,1,3,0,0,58,26500.0,0,3000,0,0,0,2014,1,39000.0,0,1,0,29,119
4755,3803,3,0,3,5000.0,0,3,0,1,11,1,0,0,2,0,1,3,1,0,0,1,750,0,1,0,0,1,1,1,5,0,0,52,6500.0,0,3000,0,0,0,2002,0,11500.0,0,1,0,16,74
4756,662,8,0,2,0.0,0,2,0,1,1,0,0,0,1,0,0,3,2,0,0,0,750,1,0,1,1,1,1,0,5,0,1,43,16000.0,0,2600,0,0,0,2017,1,16000.0,0,0,0,5,7
4757,673,23,0,2,0.0,0,1,0,0,4,0,0,0,0,0,1,1,1,0,0,0,750,1,0,0,1,1,1,0,0,0,1,48,13000.0,0,3000,0,0,0,2020,0,13000.0,0,0,0,22,10
4758,2406,13,0,3,0.0,1,2,0,2,9,0,0,0,1,0,1,0,1,0,0,1,750,0,0,0,1,1,1,0,4,0,0,42,9500.0,0,2550,0,0,0,2011,0,9500.0,0,1,0,13,233
4759,4551,15,0,1,0.0,0,3,0,0,1,0,0,0,0,1,0,0,1,0,0,0,750,0,0,0,0,0,1,0,2,0,0,62,13000.0,0,3000,1,0,0,2020,1,13000.0,1,1,0,30,65
4760,4553,7,0,1,0.0,0,1,0,0,11,0,0,0,1,0,1,1,1,1,1,0,750,0,0,0,0,0,1,0,5,0,0,39,20500.0,0,3000,1,0,0,2015,0,20500.0,1,0,0,2,24
4761,3002,14,0,2,0.0,0,4,0,1,11,0,0,0,1,0,0,2,1,0,0,1,750,1,0,0,1,1,1,0,4,0,0,42,11500.0,0,2850,0,0,0,2017,1,11500.0,0,1,0,1,154
4762,3206,6,1,1,0.0,0,3,0,0,12,0,0,0,1,0,0,3,1,0,0,0,750,0,1,0,1,1,1,0,6,0,0,33,15500.0,0,3000,0,0,0,2020,1,15500.0,0,1,0,15,180
4763,3316,18,0,3,0.0,1,1,0,2,12,0,0,0,0,0,1,0,1,0,0,1,750,0,0,0,1,1,1,0,5,0,0,53,12000.0,0,3000,0,0,0,2019,0,12000.0,0,1,0,21,88
4764,1818,8,0,3,0.0,1,3,0,0,8,0,0,0,2,0,0,0,1,0,0,1,750,0,0,0,1,1,1,0,0,0,0,44,22000.0,0,2500,0,0,0,2014,1,22000.0,0,1,0,26,191
4765,3634,19,0,2,0.0,0,3,0,0,10,0,0,0,0,0,1,0,5,0,1,0,750,0,1,1,1,1,0,0,1,0,0,48,9000.0,0,3000,0,0,1,2016,0,9000.0,0,0,0,29,13
4766,3738,13,0,1,0.0,0,3,0,1,1,0,0,0,0,1,0,0,1,0,0,0,750,0,0,0,0,0,1,0,1,0,0,62,19500.0,0,3000,1,0,0,2017,1,19500.0,1,1,0,29,82
4767,2221,12,0,2,0.0,1,2,0,0,10,0,0,0,1,0,1,1,1,0,1,0,800,0,0,0,1,1,1,0,2,0,0,32,18500.0,0,2700,0,0,0,2017,0,18500.0,0,0,0,30,67
4768,2579,11,0,2,0.0,1,1,0,2,2,0,0,0,0,0,1,3,4,0,0,0,750,0,0,0,0,1,0,0,4,0,0,35,12500.0,1,2800,0,0,1,2020,0,12500.0,0,1,0,22,19
4769,924,23,0,1,0.0,0,3,0,0,7,0,0,0,1,0,1,1,1,1,1,0,750,0,0,0,0,0,1,0,1,0,0,37,24500.0,0,3000,1,0,0,2019,0,24500.0,1,0,0,30,149
4770,999,13,0,2,30000.0,1,3,0,0,6,0,0,0,1,0,1,2,2,0,0,0,750,0,0,0,1,1,1,1,5,0,0,29,18000.0,0,3000,0,0,0,2016,0,48000.0,0,1,0,15,4
4771,2690,19,0,1,0.0,0,4,0,0,2,0,0,0,0,0,1,0,1,0,0,0,750,0,1,0,0,1,0,0,5,0,0,37,11000.0,1,3000,0,0,1,2020,0,11000.0,0,1,0,16,65
4772,1202,15,0,2,21000.0,1,3,0,0,4,0,0,1,2,0,1,1,1,0,0,0,750,0,0,0,1,1,0,1,4,0,1,63,28500.0,0,3000,0,0,0,2012,0,49500.0,0,0,0,5,150
4773,4461,8,0,3,0.0,0,3,0,0,7,0,0,0,1,0,1,2,1,0,0,1,750,0,1,0,1,1,1,0,3,0,0,33,12000.0,0,2800,0,0,0,2009,0,12000.0,0,1,0,4,72
4774,4697,9,0,2,22500.0,0,3,0,3,1,0,0,0,2,0,1,2,1,0,0,0,750,1,0,0,1,1,1,3,0,0,1,29,34500.0,0,3000,0,0,0,2016,0,57000.0,0,0,0,14,57
4775,3141,19,0,3,0.0,0,3,0,3,1,1,0,0,1,0,1,0,1,0,0,1,750,1,0,0,0,1,1,0,1,0,0,55,17000.0,0,2650,0,0,0,2020,0,17000.0,0,1,0,29,118
4776,4859,16,0,2,30000.0,0,3,0,1,12,0,0,0,1,0,0,0,2,0,0,1,750,0,1,0,1,1,1,3,0,0,0,35,18000.0,0,3000,0,0,0,2018,1,48000.0,0,1,0,23,56
4777,4930,9,0,2,20000.0,1,3,0,2,5,0,0,0,1,0,1,2,1,0,0,0,750,0,0,0,1,1,1,1,5,0,0,73,15500.0,0,3000,0,0,0,2011,0,35500.0,0,1,0,25,130
4778,4962,18,1,1,0.0,0,1,0,0,2,0,0,0,0,1,0,0,1,0,0,0,750,0,0,1,0,0,1,0,6,0,0,33,8500.0,0,3000,1,0,0,2016,1,8500.0,1,1,0,17,45
4779,3475,20,0,1,0.0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,750,0,0,0,0,0,1,0,0,0,0,69,5000.0,0,2850,1,0,0,2009,1,5000.0,1,1,0,21,225
4780,404,17,0,1,0.0,0,1,0,0,3,0,0,0,1,1,1,3,1,0,0,0,750,0,0,0,0,0,1,0,4,0,0,40,17000.0,0,3000,1,0,0,2016,0,17000.0,1,0,1,22,46
4781,2213,17,0,2,0.0,1,3,0,2,3,0,0,0,1,0,0,1,1,0,0,1,750,0,0,0,1,1,1,0,0,0,0,61,25500.0,0,2800,0,0,0,2019,1,25500.0,0,0,1,18,80
4782,2639,4,0,1,0.0,0,3,0,0,11,0,1,1,2,0,0,1,4,0,0,0,750,1,0,0,1,1,0,0,2,0,0,27,28500.0,0,2950,0,0,0,2017,1,28500.0,0,0,0,20,16
4783,2641,18,0,2,0.0,0,4,0,2,1,0,0,0,0,0,1,2,1,0,0,0,750,1,0,0,1,1,0,0,1,0,0,65,12500.0,0,3000,0,0,1,2018,0,12500.0,0,1,0,8,203
4784,4315,6,1,1,0.0,0,1,0,0,7,0,0,0,1,0,1,0,3,1,0,1,750,0,0,0,0,0,1,0,0,0,0,24,23000.0,0,3000,1,0,0,2016,0,23000.0,1,1,0,15,4
4785,2725,6,0,1,0.0,0,4,0,0,10,0,0,0,1,0,1,0,1,1,0,0,750,0,0,0,0,0,1,0,3,0,0,58,16500.0,0,2500,1,0,0,2013,0,16500.0,1,1,0,31,65
4786,1160,10,1,5,27500.0,0,4,0,3,5,0,1,0,2,0,1,1,1,0,0,1,750,0,1,0,1,1,1,4,4,0,0,68,34500.0,0,3000,0,0,0,2015,0,62000.0,0,0,0,3,87
4787,1566,6,0,3,0.0,0,2,0,1,9,0,0,0,0,0,0,1,1,0,0,1,750,1,0,0,0,1,1,0,5,0,0,46,10000.0,0,3000,0,1,0,2014,1,10000.0,0,1,0,28,69
4788,4857,11,0,2,0.0,1,4,0,0,12,0,0,0,1,0,1,1,1,0,0,1,750,0,0,0,1,1,1,0,1,0,0,29,22000.0,0,3000,0,0,0,2019,0,22000.0,0,1,0,17,73
4789,1654,13,0,3,0.0,1,3,0,3,1,0,0,0,1,0,1,1,1,0,0,1,750,0,0,0,0,1,1,0,4,0,0,43,15000.0,1,2900,0,0,0,2015,0,15000.0,0,1,0,18,114
4790,1677,15,0,3,0.0,0,4,0,3,11,0,0,0,0,0,0,3,2,0,0,1,750,0,1,0,0,1,1,0,3,0,0,44,15500.0,1,2600,0,0,0,2019,1,15500.0,0,1,0,7,55
4791,3479,10,0,3,30000.0,1,3,0,0,2,0,0,0,1,0,1,0,1,0,1,1,750,0,0,0,1,1,1,3,0,0,0,41,16000.0,0,3000,0,0,0,2015,0,46000.0,0,0,0,4,133
4792,1879,12,0,2,0.0,0,1,0,0,4,0,0,0,1,0,0,2,1,0,0,1,750,1,0,0,1,1,1,0,3,0,0,74,22000.0,0,2550,0,0,0,2016,1,22000.0,0,1,0,18,292
4793,3693,18,0,3,15000.0,0,2,0,3,7,0,0,0,2,0,0,0,1,0,0,1,750,0,1,0,1,1,1,1,5,0,0,56,32500.0,0,3000,0,0,0,2018,1,47500.0,0,1,0,6,122
4794,417,8,0,3,15000.0,0,3,0,1,1,0,0,0,1,0,1,0,1,0,0,1,750,1,0,0,1,1,1,1,1,0,0,48,16500.0,0,2900,0,0,0,2019,0,31500.0,0,1,0,22,115
4795,3982,21,0,3,2500.0,1,3,0,3,12,0,0,0,2,0,0,1,1,0,0,1,750,0,0,0,1,1,1,1,1,0,0,49,47000.0,0,3000,0,0,0,2020,1,49500.0,0,1,0,10,110
4796,4005,5,0,1,0.0,0,3,0,0,6,0,0,0,0,1,1,2,1,0,0,0,750,0,0,0,0,0,1,0,5,0,1,43,6000.0,0,3000,1,0,0,2010,0,6000.0,1,0,0,15,70
4797,2743,10,0,2,0.0,0,1,0,1,1,1,1,0,0,0,1,2,2,0,0,0,750,1,0,0,0,1,1,0,0,0,0,59,12000.0,0,3000,0,0,0,2012,0,12000.0,0,0,0,21,34
4798,4802,17,0,1,0.0,0,4,0,0,1,0,0,0,0,0,0,1,1,0,0,0,750,0,1,0,1,1,0,0,0,0,0,28,17000.0,0,2850,0,0,1,2020,1,17000.0,0,1,0,21,75
4799,94,12,2,2,0.0,1,4,0,0,11,0,0,0,0,0,1,1,1,0,0,0,750,0,0,0,0,1,0,0,4,0,0,49,7000.0,1,3000,0,0,1,2012,0,7000.0,0,1,0,1,196
4800,255,18,0,3,0.0,0,3,0,0,3,0,0,0,2,0,1,0,1,0,1,1,750,1,0,0,1,1,1,0,5,0,0,62,39500.0,0,3000,0,0,0,2019,0,39500.0,0,0,0,9,180
4801,2001,16,0,2,0.0,1,2,0,0,2,0,0,0,0,0,1,0,1,0,0,0,750,0,0,0,1,1,0,0,4,0,0,27,8500.0,0,2950,0,0,1,2013,0,8500.0,0,1,0,8,79
4802,2128,8,1,2,0.0,1,1,0,0,6,0,1,0,1,0,1,1,1,0,0,1,750,0,0,0,1,1,1,0,5,0,0,19,20000.0,0,3000,0,0,0,2017,0,20000.0,0,0,0,15,4
4803,594,10,0,2,15000.0,0,3,0,0,12,0,0,0,1,0,1,0,1,0,0,0,750,0,1,0,1,1,1,1,4,0,0,56,17500.0,0,2950,0,0,0,2019,0,32500.0,0,1,0,13,138
4804,2747,1,0,1,0.0,0,3,0,0,10,0,0,0,1,0,1,1,1,1,0,0,750,0,0,0,0,0,1,0,1,0,1,23,20500.0,0,3000,1,0,0,2020,0,20500.0,1,0,0,29,62
4805,3117,15,0,3,5000.0,1,1,0,2,12,1,0,0,2,0,0,3,1,0,0,1,750,0,0,0,0,1,1,1,0,0,0,19,31500.0,0,3000,0,0,0,2017,1,36500.0,0,1,0,9,11
